tube_assembly_id,supplier,quote_date,annual_usage,min_order_quantity,bracket_pricing,quantity,cost
TA-00157,S-0066,2013-12-02,1,0,Yes,5,9.3977954964028
TA-00157,S-0066,2013-12-02,1,0,Yes,10,7.35854620721889
TA-00157,S-0066,2013-12-02,1,0,Yes,25,6.13444022189703
TA-00157,S-0066,2013-12-02,1,0,Yes,50,5.79502901687597
TA-00157,S-0066,2013-12-02,1,0,Yes,100,5.64201576871074
TA-00157,S-0066,2013-12-02,1,0,Yes,250,5.5502078198116
TA-00161,S-0066,2013-07-01,0,0,Yes,1,21.6277271133912
TA-00161,S-0066,2013-07-01,0,0,Yes,2,12.0630080735354
TA-00161,S-0066,2013-07-01,0,0,Yes,5,6.32362023781041
TA-00161,S-0066,2013-07-01,0,0,Yes,10,4.40956360621623
TA-00161,S-0066,2013-07-01,0,0,Yes,25,3.26335527450577
TA-00161,S-0066,2013-07-01,0,0,Yes,50,2.9462005419451
TA-00161,S-0066,2013-07-01,0,0,Yes,100,2.80431553001007
TA-00161,S-0066,2013-07-01,0,0,Yes,250,2.72085375828358
TA-00162,S-0066,2010-10-29,2,0,Yes,3,50.4943718945266
TA-00162,S-0066,2010-10-29,2,0,Yes,5,32.3581288983602
TA-00162,S-0066,2010-10-29,2,0,Yes,10,19.0598866032728
TA-00164,S-0062,1993-02-04,0,1,No,1,0.93477184333669
TA-00165,S-0062,1993-11-12,300,1,Yes,1,1.99195428520557
TA-00166,S-0064,2008-06-01,450,1,No,1,9.45621873661134
TA-00168,S-0031,2014-02-06,100,40,No,40,3.04079054990179
TA-00173,S-0066,2013-12-02,1,0,Yes,1,24.6907741357534
TA-00173,S-0066,2013-12-02,1,0,Yes,2,14.5000918079489
TA-00173,S-0066,2013-12-02,1,0,Yes,5,8.38512599945472
TA-00173,S-0066,2013-12-02,1,0,Yes,10,6.3458767102708
TA-00173,S-0066,2013-12-02,1,0,Yes,25,5.1245527840065
TA-00173,S-0066,2013-12-02,1,0,Yes,50,4.78235951992789
TA-00173,S-0066,2013-12-02,1,0,Yes,100,4.62934627176266
TA-00173,S-0066,2013-12-02,1,0,Yes,250,4.53753832286352
TA-00175,S-0066,2013-05-01,0,0,Yes,1,30.7028037591182
TA-00175,S-0066,2013-05-01,0,0,Yes,2,18.8428859967839
TA-00175,S-0066,2013-05-01,0,0,Yes,5,11.7291609866294
TA-00175,S-0066,2013-05-01,0,0,Yes,10,9.35606461053955
TA-00175,S-0066,2013-05-01,0,0,Yes,25,7.93165037307412
TA-00175,S-0066,2013-05-01,0,0,Yes,50,7.52546975067187
TA-00175,S-0066,2013-05-01,0,0,Yes,100,7.33907179381604
TA-00175,S-0066,2013-05-01,0,0,Yes,250,7.2250073724565
TA-00178,S-0072,2014-07-15,300,1,Yes,1,6.24572258419902
TA-00178,S-0072,2014-07-12,300,1,Yes,1,6.66303144283147
TA-00180,S-0054,2001-04-10,0,1,No,1,11.7347251047445
TA-00181,S-0066,1997-02-25,6,0,Yes,3,18.848450114899
TA-00181,S-0066,1997-02-25,6,0,Yes,5,15.1371833321278
TA-00181,S-0066,1997-02-25,6,0,Yes,10,12.3551242745781
TA-00181,S-0066,1997-02-25,6,0,Yes,15,11.4259165493565
TA-00183,S-0066,2001-10-12,0,0,Yes,10,22.6153580788213
TA-00183,S-0066,2001-10-12,0,0,Yes,15,19.1489124931144
TA-00183,S-0066,2001-10-12,0,0,Yes,20,17.415689700261
TA-00183,S-0066,2001-10-12,0,0,Yes,25,16.0357884077163
TA-00186,S-0066,2013-11-02,1,0,Yes,1,22.3260239368361
TA-00186,S-0066,2013-11-02,1,0,Yes,2,12.7613048969804
TA-00186,S-0066,2013-11-02,1,0,Yes,5,7.02191706125538
TA-00186,S-0066,2013-11-02,1,0,Yes,10,5.1078604296612
TA-00186,S-0066,2013-11-02,1,0,Yes,25,3.96165209795074
TA-00186,S-0066,2013-11-02,1,0,Yes,50,3.64449736539007
TA-00186,S-0066,2013-11-02,1,0,Yes,100,3.50261235345504
TA-00186,S-0066,2013-11-02,1,0,Yes,250,3.41915058172855
TA-00190,S-0066,2013-07-14,0,0,Yes,1,21.2855338493126
TA-00190,S-0066,2013-07-14,0,0,Yes,2,11.7208148094568
TA-00190,S-0066,2013-07-14,0,0,Yes,5,5.9814269737318
TA-00190,S-0066,2013-07-14,0,0,Yes,10,4.06737034213762
TA-00190,S-0066,2013-07-14,0,0,Yes,25,2.92116201042716
TA-00190,S-0066,2013-07-14,0,0,Yes,50,2.60400727786649
TA-00190,S-0066,2013-07-14,0,0,Yes,100,2.46212226593146
TA-00190,S-0066,2013-07-14,0,0,Yes,250,2.37866049420497
TA-00198,S-0066,2013-11-11,151,0,Yes,1,27.3086917089076
TA-00198,S-0066,2013-11-11,151,0,Yes,2,17.1180093811031
TA-00198,S-0066,2013-11-11,151,0,Yes,5,11.003043572609
TA-00198,S-0066,2013-11-11,151,0,Yes,10,8.96379428342505
TA-00198,S-0066,2013-11-11,151,0,Yes,25,7.74247035716074
TA-00198,S-0066,2013-11-11,151,0,Yes,50,7.40027709308213
TA-00198,S-0066,2013-11-11,151,0,Yes,100,7.2472638449169
TA-00198,S-0066,2013-11-11,151,0,Yes,250,7.15545589601776
TA-00199,S-0066,2013-11-02,1,0,Yes,1,22.6598710237421
TA-00199,S-0066,2013-11-02,1,0,Yes,2,13.0951519838863
TA-00199,S-0066,2013-11-02,1,0,Yes,5,7.35576414816134
TA-00199,S-0066,2013-11-02,1,0,Yes,10,5.44170751656716
TA-00199,S-0066,2013-11-02,1,0,Yes,25,4.2954991848567
TA-00199,S-0066,2013-11-02,1,0,Yes,50,3.97834445229603
TA-00199,S-0066,2013-11-02,1,0,Yes,100,3.836459440361
TA-00199,S-0066,2013-11-02,1,0,Yes,250,3.75299766863451
TA-00199,S-0072,2004-08-16,800,1,Yes,1,1.7137483794506
TA-00199,S-0072,2012-08-10,250,30,Yes,1,4.2732427123963
TA-00201,S-0072,2014-07-12,100,1,Yes,1,8.00676596762796
TA-00204,S-0072,2003-08-26,10,1,Yes,1,23.0048463468782
TA-00204,S-0072,2011-08-17,6,0,Yes,2,26.0289445424347
TA-00204,S-0072,2011-08-17,6,0,Yes,4,20.245043761789
TA-00204,S-0072,2011-08-17,6,0,Yes,6,17.3517023419373
TA-00204,S-0072,2011-08-17,6,0,Yes,8,14.536258575697
TA-00205,S-0066,2013-10-01,0,0,Yes,1,27.5201281972814
TA-00205,S-0066,2013-10-01,0,0,Yes,2,17.3294458694769
TA-00205,S-0066,2013-10-01,0,0,Yes,5,11.2144800609827
TA-00205,S-0066,2013-10-01,0,0,Yes,10,9.17523077179882
TA-00205,S-0066,2013-10-01,0,0,Yes,25,7.95390684553452
TA-00205,S-0066,2013-10-01,0,0,Yes,50,7.61171358145591
TA-00205,S-0066,2013-10-01,0,0,Yes,100,7.45870033329067
TA-00205,S-0066,2013-10-01,0,0,Yes,250,7.36689238439154
TA-00206,S-0072,2005-10-10,1,1,Yes,1,17.7940497320877
TA-00206,S-0072,2012-07-10,1,0,Yes,1,20.1421075766596
TA-00206,S-0072,2012-07-10,1,0,Yes,2,13.8351796931945
TA-00206,S-0072,2012-07-10,1,0,Yes,3,11.8710459985645
TA-00206,S-0072,2012-07-10,1,0,Yes,4,10.7331838440266
TA-00207,S-0072,2011-06-01,300,1,Yes,1,2.19504459640669
TA-00207,S-0072,2011-06-01,300,10,Yes,1,2.38700667137762
TA-00211,S-0072,2006-05-23,20,1,No,1,6.88559616743544
TA-00213,S-0072,2011-06-01,200,1,Yes,1,3.26057321544822
TA-00213,S-0072,2011-06-01,200,10,Yes,1,3.54434323931828
TA-00214,S-0072,2005-02-25,48,1,No,1,11.4509550808745
TA-00215,S-0072,2011-05-03,10,1,No,1,8.1263945071026
TA-00216,S-0062,1994-03-10,170,1,Yes,1,1.65254308018451
TA-00218,S-0072,2003-03-07,15,5,No,1,9.3477184333669
TA-00219,S-0072,2004-05-25,15,5,No,1,7.08034030146392
TA-00222,S-0066,2013-07-01,0,0,Yes,1,21.3077903217729
TA-00222,S-0066,2013-07-01,0,0,Yes,2,11.7430712819172
TA-00222,S-0066,2013-07-01,0,0,Yes,5,6.00368344619219
TA-00222,S-0066,2013-07-01,0,0,Yes,10,4.09240887365557
TA-00222,S-0066,2013-07-01,0,0,Yes,25,2.94341848288755
TA-00222,S-0066,2013-07-01,0,0,Yes,50,2.62904580938444
TA-00222,S-0066,2013-07-01,0,0,Yes,100,2.48716079744941
TA-00222,S-0066,2013-07-01,0,0,Yes,250,2.40091696666537
TA-00228,S-0072,2013-01-16,25,1,Yes,1,11.8515715851616
TA-00228,S-0072,2013-01-16,25,10,Yes,1,11.5038142029679
TA-00229,S-0013,2011-05-01,87,5,No,5,9.04447399609399
TA-00230,S-0072,2013-01-16,5,1,Yes,1,13.4762940747706
TA-00239,S-0072,2013-01-16,145,1,Yes,1,3.51095853062769
TA-00239,S-0072,2013-01-16,145,12,Yes,1,3.16320114843398
TA-00242,S-0041,2012-07-25,227,0,Yes,1,29.2032739270989
TA-00242,S-0041,2012-07-25,227,0,Yes,6,6.78544204136365
TA-00242,S-0041,2012-07-25,227,0,Yes,20,2.65130228184484
TA-00243,S-0062,2001-06-18,0,1,No,1,1.41328600123523
TA-00248,S-0072,2008-07-01,80,1,No,1,3.68622825125332
TA-00249,S-0066,2013-10-01,0,0,Yes,1,26.0289445424347
TA-00249,S-0066,2013-10-01,0,0,Yes,2,15.8382622146303
TA-00249,S-0066,2013-10-01,0,0,Yes,5,9.72329640613611
TA-00249,S-0066,2013-10-01,0,0,Yes,10,7.6840471169522
TA-00249,S-0066,2013-10-01,0,0,Yes,25,6.46272319068789
TA-00249,S-0066,2013-10-01,0,0,Yes,50,6.12052992660928
TA-00249,S-0066,2013-10-01,0,0,Yes,100,5.96751667844405
TA-00249,S-0066,2013-10-01,0,0,Yes,250,5.87570872954491
TA-00252,S-0064,2014-02-11,2,0,Yes,2,100.735576414816
TA-00252,S-0064,2014-02-11,2,0,Yes,3,69.7490026318279
TA-00252,S-0064,2014-02-11,2,0,Yes,4,54.2529336812762
TA-00253,S-0066,2001-10-02,0,0,Yes,4,71.8021622162995
TA-00253,S-0066,2001-10-02,0,0,Yes,6,56.7317483015529
TA-00253,S-0066,2001-10-02,0,0,Yes,8,49.1979323737084
TA-00253,S-0066,2001-10-02,0,0,Yes,10,44.6770864051902
TA-00254,S-0072,2004-06-04,5,1,No,1,8.0596250897214
TA-00264,S-0066,2013-06-01,0,0,Yes,1,21.4635856289957
TA-00264,S-0066,2013-06-01,0,0,Yes,2,11.89886658914
TA-00264,S-0066,2013-06-01,0,0,Yes,5,6.16226081247253
TA-00264,S-0066,2013-06-01,0,0,Yes,10,4.24820418087835
TA-00264,S-0066,2013-06-01,0,0,Yes,25,3.09921379011034
TA-00264,S-0066,2013-06-01,0,0,Yes,50,2.78484111660722
TA-00264,S-0066,2013-06-01,0,0,Yes,100,2.64295610467219
TA-00264,S-0066,2013-06-01,0,0,Yes,250,2.5594943329457
TA-00268,S-0062,2005-05-09,480,1,Yes,1,1.59968395809106
TA-00269,S-0062,1998-04-06,300,1,Yes,1,1.99195428520557
TA-00270,S-0066,2013-09-01,0,0,Yes,1,28.4159512138124
TA-00270,S-0066,2013-09-01,0,0,Yes,2,16.5560334514781
TA-00270,S-0066,2013-09-01,0,0,Yes,5,9.43952638226604
TA-00270,S-0066,2013-09-01,0,0,Yes,10,7.06643000617617
TA-00270,S-0066,2013-09-01,0,0,Yes,25,5.64479782776829
TA-00270,S-0066,2013-09-01,0,0,Yes,50,5.23583514630849
TA-00270,S-0066,2013-09-01,0,0,Yes,100,5.04943718945266
TA-00270,S-0066,2013-09-01,0,0,Yes,250,4.93815482715067
TA-00271,S-0066,2007-10-15,8,0,Yes,1,136.262470579725
TA-00271,S-0066,2007-10-15,8,0,Yes,3,48.1574422861848
TA-00271,S-0066,2007-10-15,8,0,Yes,5,30.5414443337803
TA-00271,S-0066,2007-10-15,8,0,Yes,7,22.9825898744179
TA-00271,S-0066,2007-10-15,8,0,Yes,9,18.7872448156329
TA-00272,S-0054,2011-06-13,3,3,No,3,5.9758628556167
TA-00274,S-0066,2014-01-22,1,0,Yes,1,22.067292444484
TA-00274,S-0066,2014-01-22,1,0,Yes,2,12.5025734046282
TA-00274,S-0066,2014-01-22,1,0,Yes,5,6.76596762796081
TA-00274,S-0066,2014-01-22,1,0,Yes,10,4.85191099636663
TA-00274,S-0066,2014-01-22,1,0,Yes,25,3.70292060559862
TA-00274,S-0066,2014-01-22,1,0,Yes,50,3.3885479320955
TA-00275,S-0064,2004-04-06,508,0,Yes,5,20.0113508009548
TA-00275,S-0064,2004-04-06,508,0,Yes,7,17.4101255821459
TA-00275,S-0064,2004-04-06,508,0,Yes,10,14.8617594854304
TA-00275,S-0064,2004-04-06,508,0,Yes,12,13.8713464609427
TA-00277,S-0066,2004-09-23,1,0,Yes,1,124.046449258025
TA-00277,S-0066,2004-09-23,1,0,Yes,3,54.5255754689161
TA-00277,S-0066,2004-09-23,1,0,Yes,5,36.1333830394552
TA-00277,S-0066,2004-09-23,1,0,Yes,10,24.7742359074798
TA-00278,S-0066,2004-02-20,0,0,Yes,30,2.34249372645683
TA-00278,S-0066,2004-02-20,0,0,Yes,60,1.89180015913378
TA-00278,S-0066,2004-02-20,0,0,Yes,90,1.7415689700261
TA-00278,S-0066,2004-02-20,0,0,Yes,120,1.66645337547225
TA-00280,S-0054,2002-12-16,2,0,Yes,1,29.3813257067821
TA-00280,S-0054,2002-12-16,2,0,Yes,2,24.1844393872793
TA-00280,S-0054,2002-12-16,2,0,Yes,3,21.9643562593547
TA-00280,S-0054,2002-12-16,2,0,Yes,5,18.650923921813
TA-00280,S-0054,2002-12-16,2,0,Yes,10,17.304407337959
TA-00282,S-0072,2011-06-15,2,1,No,1,10.1461693828837
TA-00283,S-0030,2014-06-06,1,1,No,1,1.58299160374576
TA-00285,S-0041,2013-08-21,20,20,No,20,1.59133778091841
TA-00293,S-0066,2013-07-01,0,0,Yes,1,27.8595394023024
TA-00293,S-0066,2013-07-01,0,0,Yes,2,15.9996216399682
TA-00293,S-0066,2013-07-01,0,0,Yes,5,8.88311457075611
TA-00293,S-0066,2013-07-01,0,0,Yes,10,6.51001819466624
TA-00293,S-0066,2013-07-01,0,0,Yes,25,5.08838601625835
TA-00293,S-0066,2013-07-01,0,0,Yes,50,4.67942333479855
TA-00293,S-0066,2013-07-01,0,0,Yes,100,4.49302537794272
TA-00293,S-0066,2013-07-01,0,0,Yes,250,4.38174301564074
TA-00294,S-0066,2013-07-01,0,0,Yes,1,27.9040523472232
TA-00294,S-0066,2013-07-01,0,0,Yes,2,16.044134584889
TA-00294,S-0066,2013-07-01,0,0,Yes,5,8.9276275156769
TA-00294,S-0066,2013-07-01,0,0,Yes,10,6.55453113958703
TA-00294,S-0066,2013-07-01,0,0,Yes,25,5.13289896117915
TA-00294,S-0066,2013-07-01,0,0,Yes,50,4.72393627971935
TA-00294,S-0066,2013-07-01,0,0,Yes,100,4.53753832286352
TA-00294,S-0066,2013-07-01,0,0,Yes,250,4.42347390150398
TA-00295,S-0041,2012-07-25,266,0,Yes,1,35.874651547103
TA-00295,S-0041,2012-07-25,266,0,Yes,6,7.53103386878697
TA-00295,S-0041,2012-07-25,266,0,Yes,20,2.30354489965113
TA-00296,S-0066,2013-07-01,0,0,Yes,1,21.5498294597798
TA-00296,S-0066,2013-07-01,0,0,Yes,2,11.985110419924
TA-00296,S-0066,2013-07-01,0,0,Yes,5,6.24572258419902
TA-00296,S-0066,2013-07-01,0,0,Yes,10,4.33444801166239
TA-00296,S-0066,2013-07-01,0,0,Yes,25,3.18545762089438
TA-00296,S-0066,2013-07-01,0,0,Yes,50,2.87108494739126
TA-00296,S-0066,2013-07-01,0,0,Yes,100,2.72919993545623
TA-00296,S-0066,2013-07-01,0,0,Yes,250,2.64295610467219
TA-00297,S-0066,2013-07-01,0,0,Yes,1,21.2688414949673
TA-00297,S-0066,2013-07-01,0,0,Yes,2,11.7041224551115
TA-00297,S-0066,2013-07-01,0,0,Yes,5,5.9647346193865
TA-00297,S-0066,2013-07-01,0,0,Yes,10,4.05346004684987
TA-00297,S-0066,2013-07-01,0,0,Yes,25,2.90446965608186
TA-00297,S-0066,2013-07-01,0,0,Yes,50,2.59009698257875
TA-00297,S-0066,2013-07-01,0,0,Yes,100,2.44821197064371
TA-00297,S-0066,2013-07-01,0,0,Yes,250,2.36196813985967
TA-00300,S-0062,2010-10-21,421,0,Yes,1,66.2909032232936
TA-00300,S-0062,2010-10-21,421,0,Yes,5,20.5176855494288
TA-00300,S-0062,2010-10-21,421,0,Yes,10,14.7949900680492
TA-00304,S-0066,1995-11-01,30,10,No,10,7.97894537705246
TA-00306,S-0064,1994-11-23,100,1,No,1,5.44170751656716
TA-00308,S-0066,2013-09-01,2,0,Yes,1,22.0283436176783
TA-00308,S-0066,2013-09-01,2,0,Yes,2,12.4636245778225
TA-00308,S-0066,2013-09-01,2,0,Yes,5,6.72701880115511
TA-00308,S-0066,2013-09-01,2,0,Yes,10,4.81296216956093
TA-00308,S-0066,2013-09-01,2,0,Yes,25,3.66397177879292
TA-00308,S-0066,2013-09-01,2,0,Yes,50,3.34959910528981
TA-00308,S-0066,2013-09-01,2,0,Yes,100,3.20771409335477
TA-00308,S-0066,2013-09-01,2,0,Yes,250,3.12425232162828
TA-00309,S-0062,1999-04-06,758,1,Yes,1,0.868002425955498
TA-00312,S-0066,2013-07-01,0,0,Yes,1,21.2799697311975
TA-00312,S-0066,2013-07-01,0,0,Yes,2,11.7152506913417
TA-00312,S-0066,2013-07-01,0,0,Yes,5,5.9758628556167
TA-00312,S-0066,2013-07-01,0,0,Yes,10,4.06180622402252
TA-00312,S-0066,2013-07-01,0,0,Yes,25,2.91559789231206
TA-00312,S-0066,2013-07-01,0,0,Yes,50,2.59844315975139
TA-00312,S-0066,2013-07-01,0,0,Yes,100,2.45655814781636
TA-00312,S-0066,2013-07-01,0,0,Yes,250,2.37309637608987
TA-00314,S-0066,2013-07-01,0,0,Yes,1,28.2685020837622
TA-00314,S-0066,2013-07-01,0,0,Yes,2,16.408584321428
TA-00314,S-0066,2013-07-01,0,0,Yes,5,9.29207725221591
TA-00314,S-0066,2013-07-01,0,0,Yes,10,6.91898087612604
TA-00314,S-0066,2013-07-01,0,0,Yes,25,5.49734869771815
TA-00314,S-0066,2013-07-01,0,0,Yes,50,5.08838601625835
TA-00314,S-0066,2013-07-01,0,0,Yes,100,4.90198805940252
TA-00314,S-0066,2013-07-01,0,0,Yes,250,4.78792363804299
TA-00315,S-0066,2013-07-01,0,0,Yes,1,28.2879764971651
TA-00315,S-0066,2013-07-01,0,0,Yes,2,16.4280587348308
TA-00315,S-0066,2013-07-01,0,0,Yes,5,9.31155166561876
TA-00315,S-0066,2013-07-01,0,0,Yes,10,6.93845528952889
TA-00315,S-0066,2013-07-01,0,0,Yes,25,5.516823111121
TA-00315,S-0066,2013-07-01,0,0,Yes,50,5.1078604296612
TA-00315,S-0066,2013-07-01,0,0,Yes,100,4.92146247280537
TA-00315,S-0066,2013-07-01,0,0,Yes,250,4.80739805144584
TA-00316,S-0072,2013-01-16,350,1,Yes,1,2.82378994341292
TA-00316,S-0072,2013-01-16,350,50,Yes,1,2.47603256121921
TA-00320,S-0066,2014-01-22,1,0,Yes,1,28.6440800565314
TA-00320,S-0066,2014-01-22,1,0,Yes,2,18.453397728727
TA-00320,S-0066,2014-01-22,1,0,Yes,5,12.3384319202328
TA-00320,S-0066,2014-01-22,1,0,Yes,10,10.2991826310489
TA-00320,S-0066,2014-01-22,1,0,Yes,25,9.07785870478459
TA-00320,S-0066,2014-01-22,1,0,Yes,50,8.73566544070597
TA-00321,S-0066,2014-01-22,1,0,Yes,1,27.892924110993
TA-00321,S-0066,2014-01-22,1,0,Yes,2,17.7022417831886
TA-00321,S-0066,2014-01-22,1,0,Yes,5,11.5872759746944
TA-00321,S-0066,2014-01-22,1,0,Yes,10,9.55080874456803
TA-00321,S-0066,2014-01-22,1,0,Yes,25,8.32670275924617
TA-00321,S-0066,2014-01-22,1,0,Yes,50,7.98729155422511
TA-00322,S-0066,2013-12-02,1,0,Yes,1,17.4546385270667
TA-00322,S-0066,2013-12-02,1,0,Yes,2,9.55915492174068
TA-00322,S-0066,2013-12-02,1,0,Yes,5,4.82130834673358
TA-00322,S-0066,2013-12-02,1,0,Yes,10,3.24109880204537
TA-00322,S-0066,2013-12-02,1,0,Yes,25,2.29519872247848
TA-00322,S-0066,2013-12-02,1,0,Yes,50,2.04481340729901
TA-00322,S-0066,2013-12-02,1,0,Yes,100,1.93909516311212
TA-00322,S-0066,2013-12-02,1,0,Yes,250,1.87232574573093
TA-00323,S-0054,2001-04-10,0,0,Yes,1,13.2398190548789
TA-00323,S-0054,2001-04-10,0,0,Yes,3,6.54340290335683
TA-00323,S-0054,2001-04-10,0,0,Yes,5,5.17741190609994
TA-00323,S-0054,2001-04-10,0,0,Yes,10,4.17308858632451
TA-00323,S-0054,2001-04-10,0,0,Yes,20,3.66675383785047
TA-00324,S-0072,2004-10-01,20,6,No,1,5.91465755635061
TA-00325,S-0072,2012-06-11,10,1,Yes,1,9.3811031420575
TA-00325,S-0072,2013-12-20,37,0,Yes,10,8.35452334982167
TA-00325,S-0072,2013-12-20,37,0,Yes,20,7.17771236847816
TA-00325,S-0072,2013-12-20,37,0,Yes,30,6.15113257624233
TA-00325,S-0072,2013-12-20,37,0,Yes,40,5.71434930420703
TA-00327,S-0062,2014-08-07,69,0,Yes,6,21.282751790255
TA-00327,S-0062,2014-08-07,69,0,Yes,10,15.6880310255226
TA-00327,S-0062,2014-08-07,69,0,Yes,25,10.9835691592061
TA-00327,S-0062,2014-08-07,69,0,Yes,50,9.3977954964028
TA-00330,S-0072,2012-07-11,2,0,Yes,2,8.64663955086438
TA-00330,S-0072,2012-07-11,2,0,Yes,4,7.03026323842802
TA-00330,S-0072,2012-07-11,2,0,Yes,6,6.05097845017054
TA-00330,S-0072,2012-07-11,2,0,Yes,8,4.81852628767603
TA-00331,S-0072,2004-03-08,1,1,No,1,14.1384241304674
TA-00332,S-0062,2001-08-20,370,1,No,1,1.37990129254464
TA-00334,S-0066,2013-05-01,0,0,Yes,1,21.4635856289957
TA-00334,S-0066,2013-05-01,0,0,Yes,2,11.89886658914
TA-00334,S-0066,2013-05-01,0,0,Yes,5,6.16226081247253
TA-00334,S-0066,2013-05-01,0,0,Yes,10,4.24820418087835
TA-00334,S-0066,2013-05-01,0,0,Yes,25,3.09921379011034
TA-00334,S-0066,2013-05-01,0,0,Yes,50,2.78484111660722
TA-00334,S-0066,2013-05-01,0,0,Yes,100,2.64295610467219
TA-00334,S-0066,2013-05-01,0,0,Yes,250,2.5594943329457
TA-00335,S-0066,2013-05-01,0,0,Yes,1,21.9615742002971
TA-00335,S-0066,2013-05-01,0,0,Yes,2,12.3968551604413
TA-00335,S-0066,2013-05-01,0,0,Yes,5,6.66024938377392
TA-00335,S-0066,2013-05-01,0,0,Yes,10,4.74619275217974
TA-00335,S-0066,2013-05-01,0,0,Yes,25,3.59720236141173
TA-00335,S-0066,2013-05-01,0,0,Yes,50,3.28282968790861
TA-00335,S-0066,2013-05-01,0,0,Yes,100,3.14094467597358
TA-00335,S-0066,2013-05-01,0,0,Yes,250,3.05748290424709
TA-00338,S-0066,2013-07-01,0,0,Yes,1,21.8280353655347
TA-00338,S-0066,2013-07-01,0,0,Yes,2,12.263316325679
TA-00338,S-0066,2013-07-01,0,0,Yes,5,6.52392848995398
TA-00338,S-0066,2013-07-01,0,0,Yes,10,4.60987185835981
TA-00338,S-0066,2013-07-01,0,0,Yes,25,3.46366352664934
TA-00338,S-0066,2013-07-01,0,0,Yes,50,3.14650879408868
TA-00338,S-0066,2013-07-01,0,0,Yes,100,3.00462378215365
TA-00338,S-0066,2013-07-01,0,0,Yes,250,2.92116201042716
TA-00348,S-0015,2012-12-15,0,1,No,1,9.8178864140928
TA-00349,S-0066,2001-09-12,0,0,Yes,15,7.84262448323253
TA-00349,S-0066,2001-09-12,0,0,Yes,20,6.7993523366514
TA-00349,S-0066,2001-09-12,0,0,Yes,25,5.61697723719279
TA-00349,S-0066,2001-09-12,0,0,Yes,35,5.06056542568286
TA-00349,S-0066,2001-09-12,0,0,Yes,45,4.75175687029484
TA-00349,S-0066,2001-09-12,0,0,Yes,50,4.6432565670504
TA-00350,S-0015,2012-12-15,1,10,No,1,27.4450126027275
TA-00351,S-0015,2012-12-15,1,10,No,1,23.216282835252
TA-00353,S-0015,2012-12-15,10,1,No,1,6.31527406063776
TA-00354,S-0072,2005-09-04,10,1,No,1,7.82036801077213
TA-00356,S-0072,2001-04-02,18,1,No,1,8.26827951903763
TA-00358,S-0072,2001-04-02,50,1,No,1,6.62408261602577
TA-00362,S-0054,2010-02-01,1,0,Yes,1,14.1022573627193
TA-00362,S-0054,2010-02-01,1,0,Yes,2,9.67600140215776
TA-00362,S-0054,2010-02-01,1,0,Yes,3,8.19872804259889
TA-00362,S-0054,2010-02-01,1,0,Yes,5,7.01635294314028
TA-00362,S-0054,2010-02-01,1,0,Yes,10,6.13165816283948
TA-00362,S-0054,2010-02-01,1,0,Yes,20,5.68931077268908
TA-00363,S-0054,2009-11-09,1,0,Yes,1,14.1022573627193
TA-00363,S-0054,2009-11-09,1,0,Yes,2,9.67600140215776
TA-00363,S-0054,2009-11-09,1,0,Yes,3,8.19872804259889
TA-00363,S-0054,2009-11-09,1,0,Yes,5,7.01635294314028
TA-00363,S-0054,2009-11-09,1,0,Yes,10,6.13165816283948
TA-00363,S-0054,2009-11-09,1,0,Yes,20,5.68931077268908
TA-00365,S-0054,2001-04-10,0,1,No,1,14.0327058862806
TA-00366,S-0054,2002-10-03,0,0,Yes,2,7.2138791362263
TA-00366,S-0054,2002-10-03,0,0,Yes,10,4.7100259844316
TA-00367,S-0066,1996-03-04,0,0,Yes,5,9.16688459462618
TA-00367,S-0066,1996-03-04,0,0,Yes,10,6.3848255370765
TA-00367,S-0066,1996-03-04,0,0,Yes,15,5.45839987091246
TA-00367,S-0066,1996-03-04,0,0,Yes,20,4.99379600830166
TA-00370,S-0066,2013-08-11,0,0,Yes,1,22.1396259799803
TA-00370,S-0066,2013-08-11,0,0,Yes,2,12.5749069401245
TA-00370,S-0066,2013-08-11,0,0,Yes,5,6.83551910439955
TA-00370,S-0066,2013-08-11,0,0,Yes,10,4.92424453186292
TA-00370,S-0066,2013-08-11,0,0,Yes,25,3.77525414109491
TA-00370,S-0066,2013-08-11,0,0,Yes,50,3.46088146759179
TA-00370,S-0066,2013-08-11,0,0,Yes,100,3.31899645565676
TA-00370,S-0066,2013-08-11,0,0,Yes,250,3.23275262487272
TA-00371,S-0066,2003-06-06,1,0,Yes,18,4.76010304746749
TA-00371,S-0066,2003-06-06,1,0,Yes,36,3.98947268852623
TA-00371,S-0066,2003-06-06,1,0,Yes,48,3.79472855449775
TA-00371,S-0066,2003-06-06,1,0,Yes,72,3.60276647952683
TA-00372,S-0041,2014-06-03,825,75,No,75,12.9866516806419
TA-00373,S-0062,2012-03-13,30,0,Yes,5,10.0348870205817
TA-00373,S-0062,2012-03-13,30,0,Yes,10,6.20955581645087
TA-00373,S-0062,2012-03-13,30,0,Yes,25,3.91435709397239
TA-00374,S-0062,2014-07-12,50,50,No,50,5.01883453981961
TA-00375,S-0072,2009-05-11,1,1,Yes,1,19.3297463318551
TA-00375,S-0072,2012-12-06,25,0,Yes,16,14.5946818159056
TA-00375,S-0072,2012-12-06,25,0,Yes,24,11.8543536442192
TA-00375,S-0072,2012-12-06,25,0,Yes,32,8.9109351613316
TA-00376,S-0062,2009-06-03,15,1,No,1,5.31373279991988
