id,severity_type
3668,severity_type 2
14178,severity_type 1
9031,severity_type 1
13911,severity_type 2
2481,severity_type 1
15157,severity_type 1
13903,severity_type 1
13811,severity_type 1
8202,severity_type 1
13443,severity_type 2
14825,severity_type 1
7654,severity_type 1
776,severity_type 2
5754,severity_type 2
15122,severity_type 1
15940,severity_type 2
17946,severity_type 2
7054,severity_type 1
3135,severity_type 1
7433,severity_type 1
7007,severity_type 1
3148,severity_type 2
9946,severity_type 1
4889,severity_type 2
18216,severity_type 1
3907,severity_type 2
5338,severity_type 1
568,severity_type 1
11032,severity_type 1
5100,severity_type 1
4165,severity_type 2
10633,severity_type 4
1858,severity_type 1
10171,severity_type 1
3054,severity_type 1
295,severity_type 1
2093,severity_type 1
6414,severity_type 1
13111,severity_type 1
5967,severity_type 1
10364,severity_type 2
14108,severity_type 2
8364,severity_type 2
10456,severity_type 2
15672,severity_type 2
13667,severity_type 2
7589,severity_type 1
1169,severity_type 1
18482,severity_type 2
2157,severity_type 1
11132,severity_type 2
1366,severity_type 1
15817,severity_type 1
8533,severity_type 2
17113,severity_type 2
7579,severity_type 1
8066,severity_type 1
6794,severity_type 1
3674,severity_type 1
15969,severity_type 1
18223,severity_type 2
1674,severity_type 4
11586,severity_type 4
10646,severity_type 4
13190,severity_type 4
8094,severity_type 4
2895,severity_type 1
15633,severity_type 2
17410,severity_type 1
8838,severity_type 1
6897,severity_type 1
15272,severity_type 1
17964,severity_type 1
690,severity_type 1
3930,severity_type 1
741,severity_type 1
16292,severity_type 1
8425,severity_type 2
3616,severity_type 1
711,severity_type 1
1189,severity_type 2
2058,severity_type 4
4706,severity_type 2
8782,severity_type 2
15153,severity_type 2
15869,severity_type 1
18107,severity_type 2
12522,severity_type 2
9624,severity_type 1
7540,severity_type 2
8920,severity_type 2
12128,severity_type 2
7905,severity_type 1
9834,severity_type 1
3995,severity_type 1
14247,severity_type 1
4583,severity_type 2
13819,severity_type 2
4100,severity_type 1
15256,severity_type 1
11263,severity_type 2
6469,severity_type 1
11031,severity_type 2
10928,severity_type 1
14704,severity_type 1
12842,severity_type 2
18135,severity_type 1
16760,severity_type 1
467,severity_type 1
5431,severity_type 1
15642,severity_type 1
12065,severity_type 1
5507,severity_type 2
9184,severity_type 1
14881,severity_type 2
13209,severity_type 2
119,severity_type 2
15030,severity_type 1
6358,severity_type 1
4021,severity_type 1
14145,severity_type 2
17026,severity_type 2
5866,severity_type 2
5788,severity_type 2
16426,severity_type 2
7015,severity_type 1
3137,severity_type 1
10386,severity_type 2
6240,severity_type 1
7123,severity_type 2
18429,severity_type 2
15836,severity_type 1
1018,severity_type 2
2465,severity_type 1
10410,severity_type 1
5769,severity_type 2
17143,severity_type 2
14933,severity_type 2
18368,severity_type 1
8789,severity_type 1
16314,severity_type 1
15284,severity_type 1
340,severity_type 1
2577,severity_type 1
12761,severity_type 1
16544,severity_type 1
3869,severity_type 2
8082,severity_type 1
14151,severity_type 1
14217,severity_type 1
8057,severity_type 1
5975,severity_type 1
6934,severity_type 2
2290,severity_type 2
3553,severity_type 2
11107,severity_type 1
15197,severity_type 2
7871,severity_type 1
12748,severity_type 2
7128,severity_type 1
1822,severity_type 1
12198,severity_type 1
1530,severity_type 2
12784,severity_type 1
16277,severity_type 2
11237,severity_type 2
8511,severity_type 2
9360,severity_type 2
4402,severity_type 1
1496,severity_type 1
16672,severity_type 2
6440,severity_type 1
12808,severity_type 2
15369,severity_type 2
8403,severity_type 2
10185,severity_type 1
12055,severity_type 2
13808,severity_type 2
6265,severity_type 2
11221,severity_type 1
13896,severity_type 1
605,severity_type 2
3894,severity_type 1
13590,severity_type 1
17954,severity_type 1
8608,severity_type 1
1894,severity_type 2
12523,severity_type 1
6388,severity_type 1
15854,severity_type 2
13176,severity_type 2
10501,severity_type 2
16845,severity_type 1
15897,severity_type 1
261,severity_type 1
17068,severity_type 2
4061,severity_type 1
8846,severity_type 2
5531,severity_type 2
18324,severity_type 2
6020,severity_type 1
4699,severity_type 1
16302,severity_type 1
17308,severity_type 1
4164,severity_type 1
12232,severity_type 1
17103,severity_type 1
10390,severity_type 1
3370,severity_type 1
693,severity_type 1
9133,severity_type 1
12862,severity_type 2
13404,severity_type 1
6262,severity_type 1
3737,severity_type 1
14157,severity_type 1
2036,severity_type 1
1444,severity_type 1
16876,severity_type 2
11385,severity_type 1
6241,severity_type 1
17195,severity_type 1
3402,severity_type 1
7163,severity_type 1
13799,severity_type 1
14652,severity_type 1
8882,severity_type 1
17298,severity_type 2
18174,severity_type 1
2785,severity_type 1
16390,severity_type 2
10841,severity_type 1
2756,severity_type 1
3687,severity_type 1
13586,severity_type 2
14207,severity_type 1
2896,severity_type 2
8368,severity_type 2
1762,severity_type 1
13873,severity_type 1
10219,severity_type 2
2574,severity_type 1
10832,severity_type 1
9240,severity_type 1
4653,severity_type 1
921,severity_type 1
8682,severity_type 1
17396,severity_type 2
16135,severity_type 1
11029,severity_type 2
5901,severity_type 1
16462,severity_type 1
9162,severity_type 1
1848,severity_type 1
16430,severity_type 1
2509,severity_type 1
12689,severity_type 2
7618,severity_type 2
7532,severity_type 1
793,severity_type 1
2026,severity_type 2
17202,severity_type 1
13850,severity_type 1
6950,severity_type 1
3953,severity_type 1
18192,severity_type 1
17799,severity_type 1
8149,severity_type 2
12934,severity_type 1
18221,severity_type 2
12245,severity_type 1
13946,severity_type 1
8738,severity_type 4
3319,severity_type 1
16783,severity_type 2
5874,severity_type 1
3691,severity_type 1
1076,severity_type 1
6344,severity_type 2
8401,severity_type 1
10133,severity_type 1
365,severity_type 2
17828,severity_type 2
6620,severity_type 2
12297,severity_type 1
6775,severity_type 1
17064,severity_type 1
18008,severity_type 2
15029,severity_type 2
1356,severity_type 2
9546,severity_type 1
10231,severity_type 2
3935,severity_type 2
2885,severity_type 1
2055,severity_type 1
12150,severity_type 1
13629,severity_type 1
2973,severity_type 1
3409,severity_type 1
6068,severity_type 1
2202,severity_type 1
3165,severity_type 1
12344,severity_type 1
6422,severity_type 1
10603,severity_type 1
5253,severity_type 1
6533,severity_type 1
8004,severity_type 1
6034,severity_type 1
11116,severity_type 1
13094,severity_type 1
446,severity_type 1
15743,severity_type 1
12172,severity_type 1
4968,severity_type 1
18334,severity_type 1
13159,severity_type 4
16530,severity_type 1
16032,severity_type 1
2691,severity_type 1
8858,severity_type 1
2638,severity_type 1
7179,severity_type 1
17894,severity_type 2
16344,severity_type 1
3807,severity_type 1
6646,severity_type 2
10193,severity_type 1
8512,severity_type 1
6553,severity_type 1
15679,severity_type 1
14852,severity_type 1
18068,severity_type 1
13966,severity_type 4
12457,severity_type 4
3149,severity_type 2
5843,severity_type 2
17403,severity_type 4
14845,severity_type 1
14086,severity_type 2
5449,severity_type 4
10875,severity_type 2
10271,severity_type 1
15503,severity_type 1
10580,severity_type 2
3659,severity_type 2
791,severity_type 2
825,severity_type 4
3683,severity_type 2
96,severity_type 2
12388,severity_type 1
5850,severity_type 2
7754,severity_type 1
11620,severity_type 2
18126,severity_type 2
9050,severity_type 1
17338,severity_type 2
13514,severity_type 1
12863,severity_type 1
17311,severity_type 2
12961,severity_type 1
219,severity_type 2
5303,severity_type 2
6607,severity_type 2
790,severity_type 2
9864,severity_type 2
5684,severity_type 2
5002,severity_type 1
17982,severity_type 2
16145,severity_type 2
174,severity_type 1
12091,severity_type 2
13998,severity_type 2
5114,severity_type 2
10582,severity_type 1
16786,severity_type 2
8529,severity_type 2
2984,severity_type 1
15134,severity_type 1
4878,severity_type 2
18297,severity_type 2
6224,severity_type 2
2072,severity_type 2
1569,severity_type 1
8506,severity_type 2
17265,severity_type 2
2448,severity_type 2
3734,severity_type 1
14984,severity_type 2
10345,severity_type 1
8358,severity_type 2
6348,severity_type 2
7000,severity_type 2
4068,severity_type 2
3189,severity_type 2
12893,severity_type 2
16820,severity_type 2
12192,severity_type 2
16330,severity_type 2
10739,severity_type 2
2221,severity_type 2
13715,severity_type 2
7533,severity_type 2
15470,severity_type 2
8279,severity_type 2
2324,severity_type 2
2685,severity_type 2
13501,severity_type 1
6377,severity_type 2
1962,severity_type 1
5133,severity_type 2
6519,severity_type 2
2832,severity_type 2
6109,severity_type 2
17588,severity_type 1
8288,severity_type 2
566,severity_type 2
7239,severity_type 1
7432,severity_type 1
16806,severity_type 2
11364,severity_type 1
10159,severity_type 1
16051,severity_type 2
9033,severity_type 1
11371,severity_type 2
12244,severity_type 2
7311,severity_type 1
7797,severity_type 2
12360,severity_type 4
9626,severity_type 1
6957,severity_type 2
10197,severity_type 1
4887,severity_type 1
2405,severity_type 1
15556,severity_type 1
15138,severity_type 1
5867,severity_type 1
6891,severity_type 1
6867,severity_type 1
4919,severity_type 1
10901,severity_type 2
1770,severity_type 1
1459,severity_type 1
8908,severity_type 1
15402,severity_type 2
16181,severity_type 1
4670,severity_type 1
3536,severity_type 1
1555,severity_type 1
14885,severity_type 2
10494,severity_type 1
510,severity_type 2
13949,severity_type 1
17748,severity_type 1
1649,severity_type 4
5806,severity_type 1
7665,severity_type 4
13400,severity_type 1
9483,severity_type 1
15297,severity_type 1
10394,severity_type 1
15024,severity_type 1
9570,severity_type 2
169,severity_type 4
926,severity_type 1
14060,severity_type 4
11375,severity_type 1
4170,severity_type 1
6591,severity_type 1
8419,severity_type 2
16837,severity_type 1
13732,severity_type 2
17366,severity_type 1
8684,severity_type 1
11058,severity_type 1
4386,severity_type 1
2930,severity_type 1
13218,severity_type 1
6347,severity_type 1
6741,severity_type 1
4899,severity_type 1
9361,severity_type 1
6549,severity_type 2
15575,severity_type 2
4082,severity_type 2
2599,severity_type 2
9271,severity_type 1
14708,severity_type 1
17509,severity_type 1
15222,severity_type 2
18177,severity_type 2
3085,severity_type 1
8885,severity_type 4
4469,severity_type 2
16546,severity_type 1
2712,severity_type 1
12861,severity_type 1
10727,severity_type 2
2085,severity_type 1
3937,severity_type 1
5333,severity_type 1
16714,severity_type 1
760,severity_type 1
7653,severity_type 1
13494,severity_type 1
12997,severity_type 1
1193,severity_type 1
13860,severity_type 1
7977,severity_type 1
2268,severity_type 1
15945,severity_type 4
7494,severity_type 2
2587,severity_type 1
12593,severity_type 1
18314,severity_type 1
3129,severity_type 1
2515,severity_type 1
8561,severity_type 2
14948,severity_type 1
3695,severity_type 1
8945,severity_type 1
11102,severity_type 4
18475,severity_type 1
632,severity_type 1
12453,severity_type 1
7377,severity_type 1
16654,severity_type 1
2375,severity_type 1
5717,severity_type 1
16733,severity_type 1
7639,severity_type 1
2476,severity_type 2
2837,severity_type 2
12472,severity_type 1
13836,severity_type 2
3374,severity_type 2
4833,severity_type 2
9899,severity_type 2
13973,severity_type 2
723,severity_type 1
17158,severity_type 2
4288,severity_type 1
1602,severity_type 1
13496,severity_type 2
16744,severity_type 2
8859,severity_type 2
565,severity_type 1
157,severity_type 1
9245,severity_type 1
10146,severity_type 1
6230,severity_type 2
10607,severity_type 1
18534,severity_type 1
5019,severity_type 1
18139,severity_type 1
10950,severity_type 1
2483,severity_type 2
13184,severity_type 1
8207,severity_type 1
16782,severity_type 2
2424,severity_type 2
9290,severity_type 2
6816,severity_type 1
1133,severity_type 1
2021,severity_type 1
9023,severity_type 2
7144,severity_type 1
3556,severity_type 1
14806,severity_type 1
5339,severity_type 1
3759,severity_type 1
3840,severity_type 2
57,severity_type 1
1756,severity_type 2
9733,severity_type 1
14735,severity_type 1
8604,severity_type 2
1912,severity_type 2
6819,severity_type 2
12720,severity_type 1
1313,severity_type 2
7940,severity_type 2
10466,severity_type 2
10867,severity_type 1
17887,severity_type 2
2440,severity_type 2
5989,severity_type 1
3784,severity_type 2
5457,severity_type 2
14603,severity_type 2
15867,severity_type 2
4216,severity_type 2
10455,severity_type 2
9979,severity_type 1
18053,severity_type 1
593,severity_type 2
8514,severity_type 2
1206,severity_type 2
828,severity_type 2
3367,severity_type 2
15088,severity_type 2
5732,severity_type 2
8497,severity_type 2
9382,severity_type 2
9208,severity_type 2
11337,severity_type 2
14577,severity_type 2
5701,severity_type 1
5634,severity_type 2
17384,severity_type 2
9642,severity_type 2
4118,severity_type 2
8350,severity_type 2
16306,severity_type 2
16505,severity_type 2
11659,severity_type 2
8936,severity_type 2
6513,severity_type 2
3430,severity_type 2
15622,severity_type 2
16452,severity_type 2
11199,severity_type 2
10170,severity_type 2
6480,severity_type 2
14020,severity_type 2
14680,severity_type 2
478,severity_type 2
15233,severity_type 2
6602,severity_type 2
17325,severity_type 2
14692,severity_type 2
2103,severity_type 2
5652,severity_type 2
1866,severity_type 2
17683,severity_type 2
12251,severity_type 2
5723,severity_type 2
2373,severity_type 2
14370,severity_type 2
16255,severity_type 2
17523,severity_type 2
14574,severity_type 1
11497,severity_type 2
17543,severity_type 2
13780,severity_type 2
10547,severity_type 2
10272,severity_type 2
1590,severity_type 2
5893,severity_type 2
6074,severity_type 2
11865,severity_type 1
5041,severity_type 1
14242,severity_type 1
16102,severity_type 1
8128,severity_type 2
9839,severity_type 1
2252,severity_type 1
11681,severity_type 1
13322,severity_type 2
4049,severity_type 1
10077,severity_type 2
17632,severity_type 2
1631,severity_type 1
2205,severity_type 2
6092,severity_type 2
5953,severity_type 1
12837,severity_type 1
14135,severity_type 1
1799,severity_type 2
1391,severity_type 1
9557,severity_type 2
5802,severity_type 1
15730,severity_type 2
13657,severity_type 1
6190,severity_type 2
14723,severity_type 1
1034,severity_type 2
175,severity_type 1
2154,severity_type 1
12352,severity_type 1
7804,severity_type 1
7596,severity_type 1
17693,severity_type 1
848,severity_type 1
9459,severity_type 2
11438,severity_type 1
5973,severity_type 2
969,severity_type 1
18279,severity_type 1
9802,severity_type 1
10958,severity_type 1
17657,severity_type 1
13664,severity_type 1
10383,severity_type 2
4067,severity_type 1
1538,severity_type 4
